delivery_id,match_id,innings,over,ball,batter_id,bowler_id,non_striker_id,runs_off_bat,extras,wicket_type,dismissed_batter_id
2446,11,1,7,4,493,246,492,0,0,,
2447,11,1,7,5,493,246,492,2,0,,
2448,11,1,7,6,493,246,492,2,0,,
2449,11,1,8,1,493,246,492,0,0,,
2450,11,1,8,2,493,246,492,4,0,,
2451,11,1,8,3,483,246,492,2,0,caught,493
2452,11,1,8,4,483,246,492,4,0,,
2453,11,1,8,5,483,246,492,0,0,,
2454,11,1,8,6,492,246,483,1,0,,
2455,11,1,9,1,488,246,483,0,0,bowled,492
2456,11,1,9,2,488,246,483,0,0,,
2457,11,1,9,3,483,246,488,1,0,,
2458,11,1,9,4,483,246,488,0,0,,
2459,11,1,9,5,483,246,488,0,1,,
2460,11,1,9,6,483,246,488,0,0,,
2461,11,1,10,1,488,246,483,1,0,,
2462,11,1,10,2,483,246,488,1,0,,
2463,11,1,10,3,483,246,488,0,0,,
2464,11,1,10,4,488,246,483,1,0,,
2465,11,1,10,5,488,246,483,4,0,,
2466,11,1,10,6,488,246,483,0,0,,
2467,11,1,11,1,488,246,483,4,0,,
2468,11,1,11,2,488,246,483,0,0,,
2469,11,1,11,3,488,246,483,4,0,,
2470,11,1,11,4,488,246,483,4,0,,
2471,11,1,11,5,488,246,483,0,0,,
2472,11,1,11,6,488,246,483,0,0,,
2473,11,1,12,1,488,255,483,4,1,,
2474,11,1,12,2,488,255,483,0,0,,
2475,11,1,12,3,488,255,483,0,0,,
2476,11,1,12,4,483,255,488,1,0,,
2477,11,1,12,5,483,255,488,4,0,,
2478,11,1,12,6,483,255,488,0,0,,
2479,11,1,13,1,488,255,483,3,0,,
2480,11,1,13,2,488,255,483,6,0,,
2481,11,1,13,3,488,255,483,0,0,,
2482,11,1,13,4,488,255,483,6,0,,
2483,11,1,13,5,488,255,483,0,0,,
2484,11,1,13,6,488,255,483,0,0,,
2485,11,1,14,1,488,255,483,0,0,,
2486,11,1,14,2,488,255,483,6,0,,
2487,11,1,14,3,488,255,483,0,1,,
2488,11,1,14,4,488,255,483,0,0,,
2489,11,1,14,5,488,255,483,0,0,,
2490,11,1,14,6,488,255,483,0,0,,
2491,11,1,15,1,488,255,483,2,0,,
2492,11,1,15,2,488,255,483,0,0,,
2493,11,1,15,3,488,255,483,4,0,,
2494,11,1,15,4,488,255,483,0,0,,
2495,11,1,15,5,488,255,483,0,0,,
2496,11,1,15,6,488,255,483,0,0,,
2497,11,1,16,1,483,255,488,1,1,,
2498,11,1,16,2,483,255,488,0,0,,
2499,11,1,16,3,483,255,488,0,0,,
2500,11,1,16,4,483,255,488,2,0,,
2501,11,1,16,5,483,255,488,0,0,,
2502,11,1,16,6,483,255,488,0,0,,
2503,11,1,17,1,483,255,488,0,0,,
2504,11,1,17,2,483,255,488,0,0,,
2505,11,1,17,3,483,255,488,2,0,,
2506,11,1,17,4,483,255,488,0,1,,
2507,11,1,17,5,483,255,488,2,0,,
2508,11,1,17,6,483,255,488,0,0,,
2509,11,1,18,1,488,243,483,1,0,,
2510,11,1,18,2,488,243,483,0,0,,
2511,11,1,18,3,488,243,483,4,0,,
2512,11,1,18,4,488,243,483,4,0,,
2513,11,1,18,5,488,243,483,0,0,,
2514,11,1,18,6,488,243,483,0,2,,
2515,11,1,19,1,488,243,483,0,0,,
2516,11,1,19,2,488,243,483,0,0,,
2517,11,1,19,3,488,243,483,4,0,,
2518,11,1,19,4,488,243,483,0,0,,
2519,11,1,19,5,488,243,483,0,0,,
2520,11,1,19,6,488,243,483,0,0,,
2521,11,2,0,1,251,488,241,0,0,,
2522,11,2,0,2,241,488,251,1,0,,
2523,11,2,0,3,251,488,243,1,0,lbw,241
2524,11,2,0,4,251,488,243,6,0,,
2525,11,2,0,5,251,488,243,2,0,,
2526,11,2,0,6,251,488,243,4,0,,
2527,11,2,1,1,251,488,243,0,0,,
2528,11,2,1,2,251,488,243,2,0,,
2529,11,2,1,3,243,488,251,1,0,,
2530,11,2,1,4,243,488,251,2,0,,
2531,11,2,1,5,243,488,251,0,0,,
2532,11,2,1,6,251,488,243,1,0,,
2533,11,2,2,1,251,488,243,0,0,,
2534,11,2,2,2,251,488,243,0,0,,
2535,11,2,2,3,243,488,251,3,0,,
2536,11,2,2,4,243,488,251,0,1,,
2537,11,2,2,5,243,488,251,2,0,,
2538,11,2,2,6,243,488,251,0,0,,
2539,11,2,3,1,243,488,251,0,0,,
2540,11,2,3,2,243,488,251,4,0,,
2541,11,2,3,3,243,488,251,0,0,,
2542,11,2,3,4,243,488,251,0,0,,
2543,11,2,3,5,251,488,243,3,0,,
2544,11,2,3,6,243,488,251,1,1,,
2545,11,2,4,1,243,488,251,0,0,,
2546,11,2,4,2,243,488,251,4,0,,
2547,11,2,4,3,243,488,251,0,0,,
2548,11,2,4,4,243,488,251,2,0,,
2549,11,2,4,5,243,488,251,0,0,,
2550,11,2,4,6,243,488,251,0,0,,
2551,11,2,5,1,243,488,251,0,0,,
2552,11,2,5,2,243,488,251,4,1,,
2553,11,2,5,3,243,488,251,0,0,,
2554,11,2,5,4,243,488,251,0,0,,
2555,11,2,5,5,243,488,251,0,0,,
2556,11,2,5,6,251,488,243,1,0,,
2557,11,2,6,1,251,482,243,0,0,,
2558,11,2,6,2,251,482,243,0,0,,
2559,11,2,6,3,251,482,243,0,0,,
2560,11,2,6,4,251,482,243,0,0,,
2561,11,2,6,5,251,482,243,4,0,,
2562,11,2,6,6,251,482,243,2,1,,
2563,11,2,7,1,251,482,243,2,0,,
2564,11,2,7,2,251,482,243,0,2,,
2565,11,2,7,3,243,482,251,1,0,,
2566,11,2,7,4,243,482,251,0,0,,
2567,11,2,7,5,251,482,255,1,0,stumped,243
2568,11,2,7,6,251,482,255,0,1,,
2569,11,2,8,1,251,482,255,0,0,,
2570,11,2,8,2,251,482,255,4,1,,
2571,11,2,8,3,251,482,255,0,0,,
2572,11,2,8,4,251,482,255,0,0,,
2573,11,2,8,5,251,482,255,2,0,,
2574,11,2,8,6,255,482,251,1,0,,
2575,11,2,9,1,255,482,251,0,1,,
2576,11,2,9,2,255,482,251,2,0,,
2577,11,2,9,3,255,482,251,0,0,,
2578,11,2,9,4,255,482,251,0,0,,
2579,11,2,9,5,251,482,255,1,0,,
2580,11,2,9,6,251,482,255,4,0,,
2581,11,2,10,1,255,482,251,1,0,,
2582,11,2,10,2,255,482,251,4,0,,
2583,11,2,10,3,255,482,251,2,0,,
2584,11,2,10,4,255,482,251,4,0,,
2585,11,2,10,5,255,482,251,2,0,,
2586,11,2,10,6,255,482,251,2,2,,
2587,11,2,11,1,255,482,251,4,0,,
2588,11,2,11,2,251,482,255,1,0,,
2589,11,2,11,3,251,482,255,0,0,,
2590,11,2,11,4,255,482,251,1,0,,
2591,11,2,11,5,255,482,251,0,0,,
2592,11,2,11,6,255,482,251,0,0,,
2593,11,2,12,1,255,490,251,0,0,,
2594,11,2,12,2,251,490,255,1,0,,
2595,11,2,12,3,251,490,255,0,0,,
2596,11,2,12,4,251,490,255,2,0,,
2597,11,2,12,5,251,490,255,0,0,,
2598,11,2,12,6,255,490,251,1,0,,
2599,11,2,13,1,251,490,255,1,0,,
2600,11,2,13,2,255,490,251,1,1,,
2601,11,2,13,3,255,490,251,6,0,,
2602,11,2,13,4,251,490,255,1,0,,
2603,11,2,13,5,251,490,255,0,0,,
2604,11,2,13,6,251,490,255,0,0,,
2605,11,2,14,1,251,490,255,0,0,,
2606,11,2,14,2,251,490,255,0,0,,
2607,11,2,14,3,251,490,255,0,0,,
2608,11,2,14,4,251,490,255,6,1,,
2609,11,2,14,5,251,490,255,4,0,,
2610,11,2,14,6,251,490,255,0,0,,
2611,11,2,15,1,251,490,255,0,0,,
2612,11,2,15,2,251,490,255,4,0,,
2613,11,2,15,3,251,490,255,0,1,,
2614,11,2,15,4,251,490,255,0,0,,
2615,11,2,15,5,251,490,255,4,0,,
2616,11,2,15,6,251,490,255,0,1,,
2617,11,2,16,1,251,490,255,0,2,,
2618,11,2,16,2,255,490,251,1,0,,
2619,11,2,16,3,251,490,255,1,0,,
2620,11,2,16,4,251,490,255,6,0,,
2621,11,2,16,5,251,490,255,0,0,,
2622,11,2,16,6,255,490,251,3,0,,
2623,11,2,17,1,255,490,251,2,0,,
2624,11,2,17,2,255,490,251,0,0,,
2625,11,2,17,3,255,490,251,0,0,,
2626,11,2,17,4,251,490,249,1,0,hit wicket,255
2627,11,2,17,5,251,490,249,4,0,,
2628,11,2,17,6,251,490,249,2,0,,
2629,11,2,18,1,249,484,251,1,0,,
2630,11,2,18,2,249,484,251,0,0,,
2631,11,2,18,3,249,484,251,2,0,,
2632,11,2,18,4,251,484,249,1,0,,
2633,11,2,18,5,249,484,251,1,0,,
2634,11,2,18,6,249,484,251,0,0,,
2635,11,2,19,1,249,484,251,0,0,,
2636,11,2,19,2,249,484,251,0,0,,
2637,11,2,19,3,249,484,251,4,0,,
2638,11,2,19,4,249,484,251,0,0,,
2639,11,2,19,5,249,484,251,0,0,,
2640,11,2,19,6,249,484,251,0,1,,
2641,12,1,0,1,262,433,261,4,0,,
2642,12,1,0,2,262,433,261,4,0,,
2643,12,1,0,3,262,433,261,0,2,,
2644,12,1,0,4,262,433,261,0,0,,
2645,12,1,0,5,262,433,261,0,0,,
2646,12,1,0,6,262,433,261,0,0,,
2647,12,1,1,1,260,433,261,0,0,caught,262
2648,12,1,1,2,260,433,261,0,0,,
2649,12,1,1,3,260,433,261,0,0,,
2650,12,1,1,4,260,433,261,2,0,,
2651,12,1,1,5,261,433,260,3,0,,
2652,12,1,1,6,261,433,260,4,0,,
2653,12,1,2,1,261,433,260,4,0,,
2654,12,1,2,2,261,433,260,0,0,,
2655,12,1,2,3,261,433,260,0,0,,
2656,12,1,2,4,261,433,260,0,0,,
2657,12,1,2,5,261,433,260,0,0,,
2658,12,1,2,6,261,433,260,0,0,,
2659,12,1,3,1,261,433,260,4,0,,
2660,12,1,3,2,261,433,260,4,1,,
2661,12,1,3,3,261,433,260,0,0,,
2662,12,1,3,4,260,433,261,5,0,,
2663,12,1,3,5,260,433,261,0,0,,
2664,12,1,3,6,260,433,261,0,0,,
2665,12,1,4,1,260,433,261,0,0,,
2666,12,1,4,2,260,433,261,0,0,,
2667,12,1,4,3,260,433,261,0,0,,
2668,12,1,4,4,260,433,261,0,0,,
2669,12,1,4,5,260,433,261,0,0,,
2670,12,1,4,6,260,433,261,2,1,,
2671,12,1,5,1,261,433,260,1,0,,
2672,12,1,5,2,260,433,261,1,0,,
2673,12,1,5,3,260,433,261,0,0,,
2674,12,1,5,4,260,433,261,0,0,,
2675,12,1,5,5,260,433,261,0,0,,
2676,12,1,5,6,260,433,261,0,0,,
2677,12,1,6,1,260,438,261,4,2,,
2678,12,1,6,2,267,438,261,0,1,stumped,260
2679,12,1,6,3,267,438,261,0,0,,
2680,12,1,6,4,267,438,261,0,0,,
2681,12,1,6,5,267,438,261,0,0,,
2682,12,1,6,6,261,438,267,1,0,,
2683,12,1,7,1,261,438,267,0,0,,
2684,12,1,7,2,261,438,267,4,1,,
2685,12,1,7,3,272,438,267,0,0,bowled,261
2686,12,1,7,4,272,438,267,0,0,,
2687,12,1,7,5,267,438,272,1,0,,
2688,12,1,7,6,267,438,272,0,1,,
2689,12,1,8,1,267,438,272,4,2,,
2690,12,1,8,2,267,438,272,4,0,,
2691,12,1,8,3,267,438,272,0,1,,
2692,12,1,8,4,267,438,272,0,0,,
2693,12,1,8,5,267,438,272,0,0,,
2694,12,1,8,6,267,438,272,0,0,,
2695,12,1,9,1,267,438,272,2,0,,
2696,12,1,9,2,267,438,272,0,0,,
2697,12,1,9,3,267,438,272,0,0,,
2698,12,1,9,4,267,438,272,6,0,,
2699,12,1,9,5,267,438,272,0,0,,
2700,12,1,9,6,267,438,272,0,0,,
2701,12,1,10,1,272,438,267,1,0,,
2702,12,1,10,2,272,438,267,0,2,,
2703,12,1,10,3,272,438,267,0,0,,
2704,12,1,10,4,272,438,267,0,0,,
2705,12,1,10,5,267,438,272,1,0,,
2706,12,1,10,6,267,438,272,2,0,,
2707,12,1,11,1,267,438,272,0,0,,
2708,12,1,11,2,267,438,272,0,0,,
2709,12,1,11,3,267,438,272,4,0,,
2710,12,1,11,4,267,438,272,0,0,,
2711,12,1,11,5,267,438,272,0,0,,
2712,12,1,11,6,267,438,272,0,0,,
2713,12,1,12,1,267,433,272,0,0,,
2714,12,1,12,2,267,433,272,0,0,,
2715,12,1,12,3,267,433,272,0,0,,
2716,12,1,12,4,267,433,272,0,0,,
2717,12,1,12,5,267,433,272,0,0,,
2718,12,1,12,6,267,433,272,0,0,,
2719,12,1,13,1,267,433,272,0,0,,
2720,12,1,13,2,267,433,272,0,0,,
2721,12,1,13,3,267,433,272,0,0,,
2722,12,1,13,4,267,433,272,0,0,,
2723,12,1,13,5,272,433,267,1,0,,
2724,12,1,13,6,272,433,267,0,0,,
2725,12,1,14,1,272,433,267,0,0,,
2726,12,1,14,2,272,433,267,4,0,,
2727,12,1,14,3,272,433,267,0,0,,
2728,12,1,14,4,267,433,265,1,0,caught,272
2729,12,1,14,5,267,433,265,4,0,,
2730,12,1,14,6,267,433,265,4,0,,
2731,12,1,15,1,265,433,267,1,0,,
2732,12,1,15,2,265,433,267,0,1,,
2733,12,1,15,3,265,433,267,0,0,,
2734,12,1,15,4,265,433,267,4,0,,
2735,12,1,15,5,265,433,267,0,0,,
2736,12,1,15,6,265,433,267,0,0,,
2737,12,1,16,1,265,433,267,0,0,,
2738,12,1,16,2,265,433,267,0,0,,
2739,12,1,16,3,265,433,267,2,0,,
2740,12,1,16,4,267,433,265,3,0,,
2741,12,1,16,5,267,433,265,0,0,,
2742,12,1,16,6,267,433,265,0,0,,
2743,12,1,17,1,267,433,265,0,0,,
2744,12,1,17,2,265,433,267,1,0,,
2745,12,1,17,3,265,433,267,0,0,,
2746,12,1,17,4,267,433,265,1,0,,
2747,12,1,17,5,267,433,265,0,2,,
2748,12,1,17,6,267,433,265,0,0,,
2749,12,1,18,1,267,440,265,0,0,,
2750,12,1,18,2,265,440,267,1,1,,
2751,12,1,18,3,267,440,265,1,0,,
2752,12,1,18,4,267,440,265,6,0,,
2753,12,1,18,5,265,440,267,1,0,,
2754,12,1,18,6,265,440,267,0,2,,
2755,12,1,19,1,265,440,267,0,0,,
2756,12,1,19,2,267,440,265,1,0,,
2757,12,1,19,3,267,440,265,6,0,,
2758,12,1,19,4,267,440,265,6,0,,
2759,12,1,19,5,267,440,265,0,0,,
2760,12,1,19,6,265,440,267,1,0,,
2761,12,2,0,1,442,266,434,0,0,,
2762,12,2,0,2,434,266,442,1,0,,
2763,12,2,0,3,436,266,442,0,0,lbw,434
2764,12,2,0,4,436,266,442,0,0,,
2765,12,2,0,5,442,266,436,1,0,,
2766,12,2,0,6,442,266,436,0,0,,
2767,12,2,1,1,442,266,436,0,0,,
2768,12,2,1,2,442,266,436,0,0,,
2769,12,2,1,3,436,266,442,3,0,,
2770,12,2,1,4,436,266,442,6,0,,
2771,12,2,1,5,436,266,442,0,0,,
2772,12,2,1,6,442,266,436,1,0,,
2773,12,2,2,1,436,266,442,1,0,,
2774,12,2,2,2,442,266,436,1,0,,
2775,12,2,2,3,436,266,442,1,0,,
2776,12,2,2,4,436,266,442,0,0,,
2777,12,2,2,5,436,266,442,0,0,,
2778,12,2,2,6,436,266,442,4,0,,
2779,12,2,3,1,436,266,442,0,0,,
2780,12,2,3,2,436,266,442,0,0,,
2781,12,2,3,3,436,266,442,0,0,,
2782,12,2,3,4,436,266,442,0,0,,
2783,12,2,3,5,436,266,442,0,0,,
2784,12,2,3,6,436,266,442,0,0,,
2785,12,2,4,1,436,266,442,0,0,,
2786,12,2,4,2,436,266,442,4,0,,
2787,12,2,4,3,436,266,442,0,0,,
2788,12,2,4,4,436,266,442,0,0,,
2789,12,2,4,5,436,266,442,0,0,,
2790,12,2,4,6,436,266,442,2,0,,
2791,12,2,5,1,436,266,442,0,0,,
2792,12,2,5,2,436,266,442,2,0,,
2793,12,2,5,3,442,266,436,1,0,,
2794,12,2,5,4,444,266,436,0,2,run out,442
2795,12,2,5,5,436,266,434,1,0,stumped,444
2796,12,2,5,6,436,266,434,0,0,,
2797,12,2,6,1,436,258,434,0,0,,
2798,12,2,6,2,436,258,434,0,0,,
2799,12,2,6,3,436,258,434,0,0,,
2800,12,2,6,4,434,258,436,1,0,,
2801,12,2,6,5,448,258,436,0,0,caught,434
2802,12,2,6,6,448,258,436,2,0,,
2803,12,2,7,1,436,258,448,1,0,,
2804,12,2,7,2,436,258,448,0,0,,
2805,12,2,7,3,436,258,448,0,0,,
2806,12,2,7,4,448,258,436,3,0,,
2807,12,2,7,5,448,258,436,0,0,,
2808,12,2,7,6,444,258,436,0,0,hit wicket,448
2809,12,2,8,1,436,258,444,1,0,,
2810,12,2,8,2,436,258,444,6,0,,
2811,12,2,8,3,436,258,444,0,2,,
2812,12,2,8,4,436,258,444,4,0,,
2813,12,2,8,5,444,258,436,1,0,,
2814,12,2,8,6,436,258,444,1,0,,
2815,12,2,9,1,436,258,444,0,0,,
2816,12,2,9,2,436,258,444,0,0,,
2817,12,2,9,3,436,258,444,0,1,,
2818,12,2,9,4,436,258,444,0,0,,
2819,12,2,9,5,444,258,436,1,1,,
2820,12,2,9,6,444,258,436,0,0,,
2821,12,2,10,1,436,258,444,5,0,,
2822,12,2,10,2,436,258,444,0,0,,
2823,12,2,10,3,436,258,444,0,0,,
2824,12,2,10,4,436,258,444,4,0,,
2825,12,2,10,5,436,258,444,6,0,,
2826,12,2,10,6,436,258,444,0,0,,
2827,12,2,11,1,436,258,444,4,0,,
2828,12,2,11,2,436,258,444,0,0,,
2829,12,2,11,3,436,258,444,4,0,,
2830,12,2,11,4,444,258,436,1,0,,
2831,12,2,11,5,444,258,436,0,0,,
2832,12,2,11,6,444,258,436,6,0,,
2833,12,2,12,1,444,261,436,0,0,,
2834,12,2,12,2,444,261,436,2,0,,
2835,12,2,12,3,434,261,436,2,0,hit wicket,444
2836,12,2,12,4,434,261,436,0,0,,
2837,12,2,12,5,434,261,436,0,0,,
2838,12,2,12,6,434,261,436,0,0,,
2839,12,2,13,1,434,261,436,4,0,,
2840,12,2,13,2,434,261,436,4,0,,
2841,12,2,13,3,434,261,436,0,0,,
2842,12,2,13,4,434,261,436,0,0,,
2843,12,2,13,5,434,261,436,0,0,,
2844,12,2,13,6,434,261,436,2,0,,
2845,12,2,14,1,434,261,436,0,0,,
2846,12,2,14,2,434,261,436,0,1,,
2847,12,2,14,3,434,261,436,0,0,,
2848,12,2,14,4,434,261,436,4,1,,
2849,12,2,14,5,436,261,434,1,0,,
2850,12,2,14,6,436,261,434,0,0,,
2851,12,2,15,1,434,261,436,1,0,,
2852,12,2,15,2,441,261,436,4,0,lbw,434
2853,12,2,15,3,441,261,436,0,0,,
2854,12,2,15,4,441,261,436,0,0,,
2855,12,2,15,5,441,261,436,4,0,,
2856,12,2,15,6,441,261,436,0,0,,
2857,12,2,16,1,441,261,436,4,0,,
2858,12,2,16,2,441,261,436,0,2,,
2859,12,2,16,3,436,261,441,1,0,,
2860,12,2,16,4,441,261,436,1,1,,
2861,12,2,16,5,441,261,436,0,0,,
2862,12,2,16,6,436,261,441,1,0,,
2863,12,2,17,1,433,261,441,4,2,bowled,436
2864,12,2,17,2,433,261,441,2,0,,
2865,12,2,17,3,433,261,441,4,0,,
2866,12,2,17,4,441,261,433,1,0,,
2867,12,2,17,5,433,261,441,1,0,,
2868,12,2,17,6,433,261,441,0,0,,
2869,12,2,18,1,433,264,441,6,0,,
2870,12,2,18,2,433,264,441,4,0,,
2871,12,2,18,3,433,264,441,0,0,,
2872,12,2,18,4,441,264,433,3,0,,
2873,12,2,18,5,441,264,433,0,0,,
2874,12,2,18,6,441,264,433,0,0,,
2875,12,2,19,1,441,264,433,0,0,,
2876,12,2,19,2,441,264,433,0,0,,
2877,12,2,19,3,441,264,433,0,0,,
2878,12,2,19,4,441,264,433,0,0,,
2879,12,2,19,5,441,264,433,2,0,,
2880,12,2,19,6,441,264,433,0,0,,
2881,13,1,0,1,58,8,63,0,0,,
2882,13,1,0,2,58,8,63,0,0,,
2883,13,1,0,3,63,8,58,1,0,,
2884,13,1,0,4,63,8,58,0,0,,
2885,13,1,0,5,63,8,58,0,0,,
2886,13,1,0,6,63,8,58,0,0,,
2887,13,1,1,1,63,8,58,6,0,,
2888,13,1,1,2,63,8,58,0,0,,
2889,13,1,1,3,63,8,58,0,0,,
2890,13,1,1,4,63,8,58,4,0,,
2891,13,1,1,5,58,8,63,1,0,,
2892,13,1,1,6,58,8,63,0,0,,
2893,13,1,2,1,58,8,63,0,0,,
2894,13,1,2,2,58,8,63,0,0,,
2895,13,1,2,3,58,8,63,0,0,,
2896,13,1,2,4,58,8,63,4,1,,
2897,13,1,2,5,63,8,58,1,0,,
2898,13,1,2,6,63,8,58,4,0,,
2899,13,1,3,1,63,8,58,2,0,,
2900,13,1,3,2,63,8,58,0,0,,
2901,13,1,3,3,58,8,63,1,0,,
2902,13,1,3,4,58,8,63,0,0,,
2903,13,1,3,5,58,8,63,0,0,,
2904,13,1,3,6,58,8,63,2,1,,
2905,13,1,4,1,58,8,63,0,0,,
2906,13,1,4,2,58,8,63,0,0,,
2907,13,1,4,3,58,8,63,0,0,,
2908,13,1,4,4,58,8,63,0,0,,
2909,13,1,4,5,63,8,58,3,0,,
2910,13,1,4,6,58,8,63,1,0,,
2911,13,1,5,1,58,8,63,0,0,,
2912,13,1,5,2,58,8,63,0,1,,
2913,13,1,5,3,58,8,63,4,0,,
2914,13,1,5,4,58,8,63,4,0,,
2915,13,1,5,5,58,8,63,0,0,,
2916,13,1,5,6,58,8,63,2,0,,
2917,13,1,6,1,58,13,63,0,0,,
2918,13,1,6,2,63,13,58,1,0,,
2919,13,1,6,3,63,13,58,0,0,,
2920,13,1,6,4,63,13,58,0,0,,
2921,13,1,6,5,58,13,63,5,2,,
2922,13,1,6,6,58,13,63,0,0,,
2923,13,1,7,1,63,13,58,1,0,,
2924,13,1,7,2,63,13,58,0,0,,
2925,13,1,7,3,63,13,58,0,0,,
2926,13,1,7,4,63,13,58,4,0,,
2927,13,1,7,5,62,13,58,0,0,stumped,63
2928,13,1,7,6,62,13,58,0,2,,
2929,13,1,8,1,62,13,58,0,1,,
2930,13,1,8,2,62,13,58,0,0,,
2931,13,1,8,3,62,13,58,0,0,,
2932,13,1,8,4,62,13,58,0,0,,
2933,13,1,8,5,62,13,58,2,0,,
2934,13,1,8,6,62,13,58,4,0,,
2935,13,1,9,1,58,13,62,1,0,,
2936,13,1,9,2,62,13,58,1,1,,
2937,13,1,9,3,62,13,58,6,0,,
2938,13,1,9,4,58,13,62,1,0,,
2939,13,1,9,5,58,13,62,0,0,,
2940,13,1,9,6,62,13,58,1,0,,
2941,13,1,10,1,62,13,58,0,0,,
2942,13,1,10,2,62,13,58,4,0,,
2943,13,1,10,3,62,13,58,6,0,,
2944,13,1,10,4,62,13,58,6,0,,
2945,13,1,10,5,62,13,58,6,0,,
2946,13,1,10,6,58,13,62,1,0,,
2947,13,1,11,1,58,13,62,0,0,,
2948,13,1,11,2,58,13,62,0,0,,
2949,13,1,11,3,58,13,62,4,0,,
2950,13,1,11,4,62,13,58,1,0,,
2951,13,1,11,5,62,13,58,2,0,,
2952,13,1,11,6,62,13,58,0,0,,
2953,13,1,12,1,62,3,58,0,0,,
2954,13,1,12,2,62,3,58,4,0,,
2955,13,1,12,3,62,3,58,0,0,,
2956,13,1,12,4,49,3,58,2,0,run out,62
2957,13,1,12,5,58,3,49,1,2,,
2958,13,1,12,6,58,3,49,4,1,,
2959,13,1,13,1,58,3,49,0,0,,
2960,13,1,13,2,58,3,49,2,0,,
2961,13,1,13,3,58,3,49,4,0,,
2962,13,1,13,4,58,3,49,6,0,,
2963,13,1,13,5,58,3,49,0,0,,
2964,13,1,13,6,58,3,49,0,0,,
2965,13,1,14,1,58,3,49,0,0,,
2966,13,1,14,2,58,3,49,2,1,,
2967,13,1,14,3,58,3,49,0,0,,
2968,13,1,14,4,58,3,49,0,0,,
2969,13,1,14,5,58,3,49,0,0,,
2970,13,1,14,6,58,3,49,4,0,,
2971,13,1,15,1,58,3,49,0,0,,
2972,13,1,15,2,49,3,58,1,0,,
2973,13,1,15,3,49,3,58,0,0,,
2974,13,1,15,4,49,3,58,0,0,,
2975,13,1,15,5,49,3,58,6,0,,
2976,13,1,15,6,58,3,49,1,0,,
2977,13,1,16,1,58,3,49,0,0,,
2978,13,1,16,2,58,3,49,0,0,,
2979,13,1,16,3,58,3,49,4,2,,
2980,13,1,16,4,58,3,49,4,0,,
2981,13,1,16,5,58,3,49,0,0,,
2982,13,1,16,6,58,3,49,0,1,,
2983,13,1,17,1,49,3,58,1,0,,
2984,13,1,17,2,49,3,58,4,0,,
2985,13,1,17,3,58,3,49,5,0,,
2986,13,1,17,4,58,3,49,0,0,,
2987,13,1,17,5,58,3,49,2,1,,
2988,13,1,17,6,58,3,49,4,0,,
2989,13,1,18,1,58,7,49,0,0,,
2990,13,1,18,2,49,7,58,3,0,,
2991,13,1,18,3,49,7,58,0,0,,
2992,13,1,18,4,49,7,58,0,0,,
2993,13,1,18,5,49,7,58,0,0,,
2994,13,1,18,6,49,7,58,0,0,,
2995,13,1,19,1,49,7,58,0,0,,
2996,13,1,19,2,49,7,58,4,0,,
2997,13,1,19,3,58,7,49,1,0,,
2998,13,1,19,4,58,7,49,4,0,,
2999,13,1,19,5,58,7,49,0,0,,
3000,13,1,19,6,58,7,49,0,0,,
3001,13,2,0,1,3,55,10,0,0,,
3002,13,2,0,2,3,55,10,0,0,,
3003,13,2,0,3,3,55,10,0,0,,
3004,13,2,0,4,10,55,3,1,0,,
3005,13,2,0,5,10,55,3,0,0,,
3006,13,2,0,6,10,55,3,0,0,,
3007,13,2,1,1,10,55,3,0,0,,
3008,13,2,1,2,10,55,3,0,0,,
3009,13,2,1,3,10,55,3,2,0,,
3010,13,2,1,4,10,55,3,0,0,,
3011,13,2,1,5,10,55,3,0,0,,
3012,13,2,1,6,3,55,10,1,0,,
3013,13,2,2,1,3,55,10,0,0,,
3014,13,2,2,2,3,55,10,0,0,,
3015,13,2,2,3,3,55,10,0,0,,
3016,13,2,2,4,3,55,10,0,0,,
3017,13,2,2,5,3,55,10,0,0,,
3018,13,2,2,6,3,55,10,0,1,,
3019,13,2,3,1,3,55,10,2,0,,
3020,13,2,3,2,3,55,10,0,0,,
3021,13,2,3,3,3,55,10,0,0,,
3022,13,2,3,4,10,55,3,5,0,,
3023,13,2,3,5,3,55,10,1,0,,
3024,13,2,3,6,10,55,3,3,0,,
3025,13,2,4,1,10,55,3,4,0,,
3026,13,2,4,2,3,55,10,1,0,,
3027,13,2,4,3,3,55,10,0,0,,
3028,13,2,4,4,3,55,10,4,0,,
3029,13,2,4,5,3,55,10,4,0,,
3030,13,2,4,6,15,55,10,2,1,bowled,3
3031,13,2,5,1,15,55,10,4,0,,
3032,13,2,5,2,15,55,10,0,0,,
3033,13,2,5,3,15,55,10,0,0,,
3034,13,2,5,4,15,55,10,0,0,,
3035,13,2,5,5,10,55,15,1,0,,
3036,13,2,5,6,10,55,15,0,0,,
3037,13,2,6,1,10,49,15,2,0,,
3038,13,2,6,2,10,49,15,2,0,,
3039,13,2,6,3,10,49,15,0,0,,
3040,13,2,6,4,10,49,15,4,0,,
3041,13,2,6,5,10,49,15,0,0,,
3042,13,2,6,6,10,49,15,0,0,,
3043,13,2,7,1,15,49,10,1,0,,
3044,13,2,7,2,15,49,10,0,0,,
3045,13,2,7,3,15,49,10,0,0,,
3046,13,2,7,4,15,49,10,0,2,,
3047,13,2,7,5,10,49,15,5,0,,
